page_url,file_url
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/01-TruongHaTinhXaNgocPhuong15-06-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/01-TruongHaTinhXaNgocPhuong15-06-2012.mp3?_=7
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/02-TruongHaChuaTuNghiem15-06-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/02-TruongHaChuaTuNghiem15-06-2012.mp3?_=12
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/03-tx-trung-tam-16-06-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/03-tx-trung-tam-16-06-2012.mp3?_=9
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/04-TruongPhatHoc17-06-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/04-TruongPhatHoc17-06-2012.mp3?_=14
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/05-Txa-Ngoc-Phuong-thang-7-nam-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/05-Txa-Ngoc-Phuong-thang-7-nam-2012.mp3?_=8
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/06-ackh2012-tx-trung-tam-14-07-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/06-ackh2012-tx-trung-tam-14-07-2012.mp3?_=10
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/07-tx-trungtam-11-08-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/07-tx-trungtam-11-08-2012.mp3?_=11
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/08-ackh2012-chuatunghiem-13-08-2012.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/08-ackh2012-chuatunghiem-13-08-2012.mp3?_=13
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/ACKH-NV.-Phuoc-Long-19.7.2014.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/ACKH-NV.-Phuoc-Long-19.7.2014.mp3?_=5
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/ACKH-TX.-Ngoc-Phuong-11.7.2014.mp3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/ACKH-TX.-Ngoc-Phuong-11.7.2014.mp3?_=3
http://thaohoiam.vn/cac-bai-giang-truong-ha/,http://thaohoiam.vn/wp-content/uploads/2014/07/ACKH-TX.-Ngoc-Phuong-27.7.2014.mp3
